region;soil;ground;litter_source;litter_type;year;A;W;E;N
north;min;NA;natmort;coarse_woody_litter;1986;0.00804403281570001;0.00020514480757666;3.01469528245451e-05;0.00331024090021879
north;min;NA;natmort;coarse_woody_litter;1987;0.00806818769892342;0.000205760823073419;3.02374790744626e-05;0.00332018099919875
north;min;NA;natmort;coarse_woody_litter;1988;0.00809248808520522;0.00020638054929558;3.03285506321799e-05;0.00333018097488311
north;min;NA;natmort;coarse_woody_litter;1989;0.00811693529322892;0.000207004019873177;3.04201724397817e-05;0.00334024136993001
north;min;NA;natmort;coarse_woody_litter;1990;0.0177575117493869;0.000452865050942891;6.65505575692367e-05;0.00730748407244296
north;min;NA;natmort;coarse_woody_litter;1991;0.0177595771165482;0.00045291772344667;6.65582980307445e-05;0.00730833400219934
north;min;NA;natmort;coarse_woody_litter;1992;0.017761642964209;0.000452970408204498;6.656604029304e-05;0.00730918412968851
north;min;NA;natmort;coarse_woody_litter;1993;0.0177640339033873;0.000453031383683948;6.65750009141941e-05;0.00731016803724322
north;min;NA;natmort;coarse_woody_litter;1994;0.0177666436109325;0.000453097938354281;6.65847814225604e-05;0.0073112419712825
north;min;NA;natmort;coarse_woody_litter;1995;0.0177700153083008;0.000453183925846336;6.65974176715451e-05;0.00731262947563355
north;min;NA;natmort;coarse_woody_litter;1996;0.0177741548244707;0.000453289494814983;6.66129315066509e-05;0.00731433294900896
north;min;NA;natmort;coarse_woody_litter;1997;0.0202832890816006;0.000517279271604344;7.60165172220784e-05;0.00834687956242912
north;min;NA;natmort;coarse_woody_litter;1998;0.0227940884860697;0.000581311514198892;8.54263434787158e-05;0.00938011140910892
north;min;NA;natmort;coarse_woody_litter;1999;0.025371118005527;0.000647032805620854;9.5084383062904e-05;0.0104405979476184
north;min;NA;natmort;coarse_woody_litter;2000;0.0278863339393243;0.000711177681776196;0.000104510761328261;0.0114756472627688
north;min;NA;natmort;coarse_woody_litter;2001;0.0304677534496972;0.000777010929956949;0.000114185253462067;0.0125379403487917
north;min;NA;natmort;coarse_woody_litter;2002;0.0304791188246655;0.000777300778061043;0.000114227847945562;0.0125426173721118
north;min;NA;natmort;coarse_woody_litter;2003;0.0304912051632534;0.000777609012706616;0.000114273144414085;0.0125475910828417
north;min;NA;natmort;coarse_woody_litter;2004;0.0305069180744738;0.000778009734859625;0.000114332032338109;0.0125540571829404
north;min;NA;natmort;coarse_woody_litter;2005;0.0305224377023941;0.000778405527760561;0.000114390195886355;0.0125604437440441
north;min;NA;natmort;coarse_woody_litter;2006;0.0305375323412761;0.000778790482280245;0.000114446766685692;0.0125666554157449
north;min;NA;natmort;coarse_woody_litter;2007;0.0305516267226596;0.000779149927501701;0.000114499588778838;0.0125724554663896
north;min;NA;natmort;coarse_woody_litter;2008;0.0323722130571567;0.000825579851623612;0.000121322675108368;0.0133216542184222
north;min;NA;natmort;coarse_woody_litter;2009;0.0315736607520627;0.000803015217582221;0.000119529690423819;0.0127892027839374
north;min;NA;natmort;coarse_woody_litter;2010;0.0333104048651957;0.000847185957327723;0.000126104553181049;0.0134926870210389
north;min;NA;natmort;coarse_woody_litter;2011;0.0333225904064269;0.000847495873086937;0.000126150684479617;0.0134976228870147
north;min;NA;natmort;coarse_woody_litter;2012;0.033332635559433;0.000847751352196253;0.000126188712823511;0.0135016917689793
north;min;NA;natmort;coarse_woody_litter;2013;0.0333399040485787;0.000847936212211019;0.000126216229438206;0.0135046359376124
north;min;NA;natmort;coarse_woody_litter;2014;0.0333443453812889;0.000848049168949887;0.000126233043171909;0.0135064349404302
north;min;NA;natmort;coarse_woody_litter;2015;0.0333479630370344;0.000848141177052413;0.000126246738678259;0.013507900305289
north;min;NA;natmort;coarse_woody_litter;2016;0.033348628546235;0.000848158102996467;0.000126249258123481;0.0135081698759349
north;min;NA;natmort;coarse_woody_litter;2017;0.0343619586359706;0.000873930201103226;0.000130085463018263;0.0139186285841114
north;min;NA;natmort;coarse_woody_litter;2018;0.0353744852931366;0.000899681865450822;0.00013391862632572;0.0143287618545081
north;min;NA;natmort;coarse_woody_litter;2019;0.0363886405509741;0.00092547495011812;0.000137757955092913;0.0147395548046424
north;min;NA;natmort;coarse_woody_litter;2020;0.0363929832169379;0.000925585397458427;0.000137774395299906;0.0147413138415836
north;min;NA;natmort;coarse_woody_litter;2021;0.0363998292400872;0.000925759512864682;0.000137800312567913;0.0147440868864645
north;min;NA;natmort;coarse_woody_litter;2022;0.0363998292400872;0.000925759512864682;0.000137800312567913;0.0147440868864645
north;org;above;natmort;coarse_woody_litter;1982;0.00563748737471735;0.000143626737363739;2.17089316004244e-05;0.00227537360442457
north;org;above;natmort;coarse_woody_litter;1983;0.00563748737471735;0.000143626737363739;2.17089316004244e-05;0.00227537360442457
north;org;above;natmort;coarse_woody_litter;1984;0.00573959818206422;0.000146228222943038;2.210214162202e-05;0.00231658704231279
north;org;above;natmort;coarse_woody_litter;1985;0.00584547625505243;0.000148925687464174;2.25098586937768e-05;0.00235932100454659
north;org;above;natmort;coarse_woody_litter;1986;0.00595533399551528;0.000151724542306421;2.29329007362621e-05;0.00240366121965943
north;org;above;natmort;coarse_woody_litter;1987;0.00606940007832479;0.000154630613438618;2.33721483345352e-05;0.00244969998422481
north;org;above;natmort;coarse_woody_litter;1988;0.00618792104026053;0.000157650181898919;2.38285508565912e-05;0.00249753680414728
north;org;above;natmort;coarse_woody_litter;1989;0.00631116305874722;0.000160790029111837;2.43031333029527e-05;0.00254727911258743
north;org;above;natmort;coarse_woody_litter;1990;0.0140450209720401;0.000357826174026782;5.40848039812828e-05;0.00566877899127387
north;org;above;natmort;coarse_woody_litter;1991;0.0140455343165511;0.000357839252547826;5.40867807769964e-05;0.00566898618474018
north;org;above;natmort;coarse_woody_litter;1992;0.0140463531999259;0.000357860115308057;5.40899341469271e-05;0.00566931669822824
north;org;above;natmort;coarse_woody_litter;1993;0.0140482841060419;0.000357909309164674;5.40973697128117e-05;0.00567009604060488
north;org;above;natmort;coarse_woody_litter;1994;0.0140503768739626;0.00035796262678803;5.41054285788681e-05;0.00567094071280911
north;org;above;natmort;coarse_woody_litter;1995;0.0140532474843966;0.000358035761570153;5.41164827740121e-05;0.00567209933380031
north;org;above;natmort;coarse_woody_litter;1996;0.014055656134812;0.000358097126958245;5.41257580457142e-05;0.00567307150086929
north;org;above;natmort;coarse_woody_litter;1997;0.0160386062485664;0.000408616912859829;6.17617358360337e-05;0.00647341960771605
north;org;above;natmort;coarse_woody_litter;1998;0.0180203538004518;0.000459106060992094;6.93930827807967e-05;0.00727328234273799
north;org;above;natmort;coarse_woody_litter;1999;0.020054194032399;0.000510922378691312;7.72250290977934e-05;0.00809417045685485
north;org;above;natmort;coarse_woody_litter;2000;0.0220389076483189;0.000561487093485064;8.48677978120376e-05;0.00889523033935839
north;org;above;natmort;coarse_woody_litter;2001;0.024078388873517;0.000613447127241146;9.27214665611218e-05;0.00971839524210334
north;org;above;natmort;coarse_woody_litter;2002;0.024090403022681;0.000613753212724259;9.27677308496431e-05;0.00972324433108047
north;org;above;natmort;coarse_woody_litter;2003;0.0241022758456889;0.000614055697629071;9.28134509170154e-05;0.00972803637872272
north;org;above;natmort;coarse_woody_litter;2004;0.0241140507553344;0.000614355687986959;9.28587939379578e-05;0.00973278890707815
north;org;above;natmort;coarse_woody_litter;2005;0.0241274612701947;0.000614697348795707;9.29104353750871e-05;0.00973820158998219
north;org;above;natmort;coarse_woody_litter;2006;0.0241382941578833;0.000614973339181409;9.29521508419672e-05;0.0097425739042896
north;org;above;natmort;coarse_woody_litter;2007;0.0241431794573896;0.000615097802365537;9.29709632358195e-05;0.00974454568370258
north;org;above;natmort;coarse_woody_litter;2008;0.0255737741921664;0.00065154518407804;9.84799216034211e-05;0.0103219549587527
north;org;above;natmort;coarse_woody_litter;2009;0.0332647677754053;0.000869004806108614;0.000149159435936382;0.0133865968954182
north;org;above;natmort;coarse_woody_litter;2010;0.0350740465453868;0.000916270187827789;0.000157272253756251;0.0141146971403593
north;org;above;natmort;coarse_woody_litter;2011;0.0350647150022752;0.000916026411714061;0.000157230411056001;0.0141109418877482
north;org;above;natmort;coarse_woody_litter;2012;0.0350542721185859;0.000915753603072289;0.000157183585097342;0.0141067394031459
north;org;above;natmort;coarse_woody_litter;2013;0.0350487766839436;0.0009156100409964;0.000157158943532519;0.014104527899106
north;org;above;natmort;coarse_woody_litter;2014;0.0350478520896466;0.000915585887005811;0.000157154797645653;0.0141041558186145
north;org;above;natmort;coarse_woody_litter;2015;0.0350452592348484;0.000915518151577853;0.000157143171267805;0.0141031123872511
north;org;above;natmort;coarse_woody_litter;2016;0.0350448554641187;0.000915507603519708;0.000157141360757216;0.0141029498995393
north;org;above;natmort;coarse_woody_litter;2017;0.0361121989413773;0.000943390756583299;0.000161927335879399;0.0145324763274851
north;org;above;natmort;coarse_woody_litter;2018;0.0371735593942605;0.000971117609835256;0.000166686483081211;0.0149595950327595
north;org;above;natmort;coarse_woody_litter;2019;0.0382302971618652;0.000998723700611092;0.000171424902132046;0.015384853450753
north;org;above;natmort;coarse_woody_litter;2020;0.038226693207387;0.000998629551336288;0.000171408741976631;0.0153834031269102
north;org;above;natmort;coarse_woody_litter;2021;0.0382206919875053;0.000998472776187431;0.000171381832467491;0.0153809880818998
north;org;above;natmort;coarse_woody_litter;2022;0.0382206919875053;0.000998472776187431;0.000171381832467491;0.0153809880818998
south;min;NA;natmort;coarse_woody_litter;1970;0.0102754974126558;0.000268164933322978;4.38592233069679e-05;0.00425658073398688
south;min;NA;natmort;coarse_woody_litter;1971;0.0102754974126558;0.000268164933322978;4.38592233069679e-05;0.00425658073398688
south;min;NA;natmort;coarse_woody_litter;1972;0.0102754974126558;0.000268164933322978;4.38592233069679e-05;0.00425658073398688
south;min;NA;natmort;coarse_woody_litter;1973;0.010288764289893;0.000268511165831911;4.39158507292682e-05;0.00426207648098385
south;min;NA;natmort;coarse_woody_litter;1974;0.0103020654696204;0.00026885829355055;4.39726245659484e-05;0.00426758643764031
south;min;NA;natmort;coarse_woody_litter;1975;0.0103154010850479;0.000269206319955335;4.40295453855912e-05;0.00427311065913778
south;min;NA;natmort;coarse_woody_litter;1976;0.0103287712700755;0.000269555248540732;4.40866137597275e-05;0.00427864920094387
south;min;NA;natmort;coarse_woody_litter;1977;0.0103421761592987;0.000269905082819345;4.41438302628548e-05;0.00428420211881415
south;min;NA;natmort;coarse_woody_litter;1978;0.0103556158880125;0.000270255826322037;4.4201195472457e-05;0.00428976946879399
south;min;NA;natmort;coarse_woody_litter;1979;0.0103690905922161;0.000270607482598049;4.42587099690238e-05;0.00429535130722048
south;min;NA;natmort;coarse_woody_litter;1980;0.0113688008083299;0.00029669743354449;4.85258039937656e-05;0.00470947697672228
south;min;NA;natmort;coarse_woody_litter;1981;0.0113852828442581;0.000297127573701039;4.85961547773137e-05;0.00471630458941792
south;min;NA;natmort;coarse_woody_litter;1982;0.0114018127395732;0.000297558962868589;4.86667098405627e-05;0.00472315202765934
south;min;NA;natmort;coarse_woody_litter;1983;0.0114183907030344;0.000297991606495236;4.87374700745661e-05;0.00473001937792414
south;min;NA;natmort;coarse_woody_litter;1984;0.0114350169446169;0.000298425510060808;4.88084363755672e-05;0.00473690672719362
south;min;NA;natmort;coarse_woody_litter;1985;0.0114516916755205;0.000298860679077097;4.88796096450368e-05;0.00474381416295642
south;min;NA;natmort;coarse_woody_litter;1986;0.0114684151081788;0.00029929711908809;4.89509907897116e-05;0.00475074177321223
south;min;NA;natmort;coarse_woody_litter;1987;0.0114851874562681;0.000299734835670208;4.90225807216329e-05;0.00475768964647553
south;min;NA;natmort;coarse_woody_litter;1988;0.0115020089347164;0.00030017383443254;4.90943803581849e-05;0.00476465787177937
south;min;NA;natmort;coarse_woody_litter;1989;0.011518879759713;0.000300614121017083;4.91663906221342e-05;0.00477164653867916
south;min;NA;natmort;coarse_woody_litter;1990;0.0251607609542884;0.000656633300822199;0.000107394453908208;0.0104227373166933
south;min;NA;natmort;coarse_woody_litter;1991;0.0251635560954543;0.000656706247056749;0.000107406384495667;0.0104238951919336
south;min;NA;natmort;coarse_woody_litter;1992;0.025167788454233;0.000656816701097474;0.0001074244496035;0.0104256484284061
south;min;NA;natmort;coarse_woody_litter;1993;0.0251739870819191;0.000656978469867724;0.000107450907397703;0.0104282161833406
south;min;NA;natmort;coarse_woody_litter;1994;0.025181224576817;0.000657167350489144;0.000107481799420947;0.0104312142845621
south;min;NA;natmort;coarse_woody_litter;1995;0.025188272079731;0.000657351272792187;0.000107511880495531;0.0104341336824192
south;min;NA;natmort;coarse_woody_litter;1996;0.0251960948863649;0.000657555428594589;0.000107545270822954;0.0104373742465171
south;min;NA;natmort;coarse_woody_litter;1997;0.028754945189167;0.000750432572720184;0.000122735621603873;0.011911612721376
south;min;NA;natmort;coarse_woody_litter;1998;0.0323182553685248;0.000843426108534776;0.000137945008613787;0.0133876986809708
south;min;NA;natmort;coarse_woody_litter;1999;0.0359780692150522;0.000938938150114364;0.000153566305210006;0.0149037608708089
south;min;NA;natmort;coarse_woody_litter;2000;0.0395511623681652;0.00103218699721944;0.000168817449189271;0.0163838993853249
south;min;NA;natmort;coarse_woody_litter;2001;0.0432281006952067;0.00112814594516189;0.000184511838735128;0.0179070553177731
south;min;NA;natmort;coarse_woody_litter;2002;0.0432602649472901;0.0011289853521676;0.000184649126406758;0.0179203792212537
south;min;NA;natmort;coarse_woody_litter;2003;0.0432956072868778;0.00112990769935512;0.000184799979207544;0.0179350196338529
south;min;NA;natmort;coarse_woody_litter;2004;0.043333836994143;0.00113090539965984;0.00018496315624906;0.0179508561261292
south;min;NA;natmort;coarse_woody_litter;2005;0.0433692996975378;0.00113183088804346;0.000185114522802406;0.0179655463989193
south;min;NA;natmort;coarse_woody_litter;2006;0.0433979890516927;0.00113257960885327;0.00018523697845977;0.017977430840836
south;min;NA;natmort;coarse_woody_litter;2007;0.0434273413174239;0.00113334563000695;0.000185362263643111;0.0179895898910302
south;min;NA;natmort;coarse_woody_litter;2008;0.0460205788785037;0.00120102268248727;0.000196431059703469;0.0190638274289179
south;min;NA;natmort;coarse_woody_litter;2009;0.0471830145736035;0.00124892704853843;0.000217928293313365;0.0195541396083162
south;min;NA;natmort;coarse_woody_litter;2010;0.0497854590059499;0.00131781334741629;0.000229948429769449;0.0206326752256962
south;min;NA;natmort;coarse_woody_litter;2011;0.0498113704210546;0.00131849921853925;0.000230068109076126;0.0206434137389723
south;min;NA;natmort;coarse_woody_litter;2012;0.0498344438321448;0.00131910996813788;0.000230174680246816;0.0206529760932597
south;min;NA;natmort;coarse_woody_litter;2013;0.0498584697209907;0.00131974592967437;0.000230285650709362;0.0206629331845763
south;min;NA;natmort;coarse_woody_litter;2014;0.0498774647299137;0.00132024872460271;0.00023037338460923;0.0206708053194897
south;min;NA;natmort;coarse_woody_litter;2015;0.0498888263613341;0.0013205494652172;0.000230425861564487;0.0206755139403563
south;min;NA;natmort;coarse_woody_litter;2016;0.0498941000996245;0.00132068906024853;0.00023045021983823;0.0206776995449795
south;min;NA;natmort;coarse_woody_litter;2017;0.0514127389699373;0.00136088719466694;0.000237464489277296;0.0213070717195444
south;min;NA;natmort;coarse_woody_litter;2018;0.0529310009460461;0.00140107535275446;0.00024447701792232;0.0219362876971822
south;min;NA;natmort;coarse_woody_litter;2019;0.0544523924805028;0.00144134634976412;0.000251504001330689;0.0225668006631833
south;min;NA;natmort;coarse_woody_litter;2020;0.054464566243516;0.00144166858737541;0.000251560229348772;0.0225718458571725
south;min;NA;natmort;coarse_woody_litter;2021;0.0544806459483415;0.00144209421465825;0.000251634498080036;0.0225785097974879
south;min;NA;natmort;coarse_woody_litter;2022;0.0544806459483415;0.00144209421465825;0.000251634498080036;0.0225785097974879
south;org;above;natmort;coarse_woody_litter;1970;0.00786871347676916;0.00021211208906149;4.03283969670292e-05;0.0032393393641469
south;org;above;natmort;coarse_woody_litter;1971;0.00786871347676916;0.00021211208906149;4.03283969670292e-05;0.0032393393641469
south;org;above;natmort;coarse_woody_litter;1972;0.00786871347676916;0.00021211208906149;4.03283969670292e-05;0.0032393393641469
south;org;above;natmort;coarse_woody_litter;1973;0.00787707500503798;0.000212337485657018;4.03712511174912e-05;0.00324278158221032
south;org;above;natmort;coarse_woody_litter;1974;0.00788545432262601;0.000212563361788326;4.04141964410184e-05;0.00324623112366176
south;org;above;natmort;coarse_woody_litter;1975;0.00789385148636442;0.000212789718987378;4.04572332288795e-05;0.00324968801189709
south;org;above;natmort;coarse_woody_litter;1976;0.0079022665533267;0.000213016558792669;4.05003617735852e-05;0.00325315227041194
south;org;above;natmort;coarse_woody_litter;1977;0.00791069958082995;0.000213243882749261;4.05435823688946e-05;0.00325662392280224
south;org;above;natmort;coarse_woody_litter;1978;0.00791915062643623;0.000213471692408819;4.05868953098223e-05;0.00326010299276475
south;org;above;natmort;coarse_woody_litter;1979;0.00792761974795382;0.000213699989329645;4.06303008926449e-05;0.0032635895040976
south;org;above;natmort;coarse_woody_litter;1980;0.00880891984813611;0.000237456656272934;4.51471028313815e-05;0.00362639723811605
south;org;above;natmort;coarse_woody_litter;1981;0.00894238845400572;0.000241054487722599;4.58311504760234e-05;0.0036813427015832
south;org;above;natmort;coarse_woody_litter;1982;0.00907996379006269;0.000244763021782269;4.65362457602472e-05;0.00373797879628162
south;org;above;natmort;coarse_woody_litter;1983;0.00922183835946797;0.000248587447641731;4.72633752930983e-05;0.00379638477062581
south;org;above;natmort;coarse_woody_litter;1984;0.00936821688781728;0.00025253328396346;4.80135883255271e-05;0.00385664490468046
south;org;above;natmort;coarse_woody_litter;1985;0.00951931730882226;0.000256606405453023;4.87880018021601e-05;0.00391884891593919
south;org;above;natmort;coarse_woody_litter;1986;0.00967537184694404;0.000260813072042963;4.95878059099678e-05;0.00398309240501578
south;org;above;natmort;coarse_woody_litter;1987;0.00983662820829022;0.000265159960995086;5.04142701817991e-05;0.00404947734590478
south;org;above;natmort;coarse_woody_litter;1988;0.0100033508926202;0.000269654202267382;5.12687502206158e-05;0.00411811262609902
south;org;above;natmort;coarse_woody_litter;1989;0.0101758226410752;0.000274303417539597;5.21526951193373e-05;0.0041891146425815
south;org;above;natmort;coarse_woody_litter;1990;0.0225838885988619;0.000608780050764213;0.000115745989120451;0.00929718429191548
south;org;above;natmort;coarse_woody_litter;1991;0.0225759865454748;0.000608567039951609;0.000115705489851187;0.00929393122739988
south;org;above;natmort;coarse_woody_litter;1992;0.022570590274098;0.000608421575969696;0.000115677833109731;0.00929170972647194
south;org;above;natmort;coarse_woody_litter;1993;0.0225672938224653;0.000608332715542337;0.000115660938275471;0.00929035266529955
south;org;above;natmort;coarse_woody_litter;1994;0.0225654961637557;0.000608284257157695;0.000115651724991207;0.00928961261717882
south;org;above;natmort;coarse_woody_litter;1995;0.0225651965818144;0.000608276181510816;0.000115650189586533;0.00928948928728782
south;org;above;natmort;coarse_woody_litter;1996;0.0225665062414927;0.000608311485204509;0.000115656901798835;0.00929002843922953
south;org;above;natmort;coarse_woody_litter;1997;0.0257464160285687;0.000694030365419816;0.000131954440728311;0.0105991124436379
south;org;above;natmort;coarse_woody_litter;1998;0.0289310155286535;0.000779875663355932;0.000148276015176229;0.0119101270777485
south;org;above;natmort;coarse_woody_litter;1999;0.0322003547264704;0.000868005237414878;0.000165031893933116;0.0132560267841621
south;org;above;natmort;coarse_woody_litter;2000;0.035395564829916;0.000954136558886059;0.000181407849395879;0.0145714095205355
south;org;above;natmort;coarse_woody_litter;2001;0.0386741310616999;0.00104251486044746;0.000198211018156367;0.0159211077506128
south;org;above;natmort;coarse_woody_litter;2002;0.0386907999383771;0.0010429641931452;0.000198296448776966;0.0159279698823369
south;org;above;natmort;coarse_woody_litter;2003;0.0387106920249702;0.00104350041193821;0.00019839839885648;0.0159361589235729
south;org;above;natmort;coarse_woody_litter;2004;0.0387321224226277;0.00104407809804027;0.000198508233022693;0.0159449812464249
south;org;above;natmort;coarse_woody_litter;2005;0.0387534437822753;0.00104465284487148;0.000198617508351917;0.0159537586812377
south;org;above;natmort;coarse_woody_litter;2006;0.0387738581768467;0.00104520314320071;0.000198722135342155;0.0159621627427308
south;org;above;natmort;coarse_woody_litter;2007;0.038797753924698;0.00104584728623774;0.000198844604816742;0.0159719999844704
south;org;above;natmort;coarse_woody_litter;2008;0.0411048946301883;0.00110803946495223;0.000210669064622591;0.0169217882475689
south;org;above;natmort;coarse_woody_litter;2009;0.047758345903719;0.0013221517528169;0.000275998051377179;0.0197704703486506
south;org;above;natmort;coarse_woody_litter;2010;0.0503760732358946;0.00139462144822072;0.000291126038518396;0.0208541280763693
south;org;above;natmort;coarse_woody_litter;2011;0.0503796105709766;0.00139471937652394;0.000291146480968218;0.0208555924231139
south;org;above;natmort;coarse_woody_litter;2012;0.0503893023376137;0.00139498768536095;0.000291202490209233;0.0208596045131748
south;org;above;natmort;coarse_woody_litter;2013;0.0504165900610897;0.00139574312424271;0.000291360187431852;0.0208709007822908
south;org;above;natmort;coarse_woody_litter;2014;0.0504254870860041;0.00139598943128838;0.000291411603817679;0.0208745838739879
south;org;above;natmort;coarse_woody_litter;2015;0.0504418450035979;0.00139644228720309;0.000291506137103853;0.0208813555432874
south;org;above;natmort;coarse_woody_litter;2016;0.0504581942515511;0.0013968949031057;0.000291600620287706;0.0208881236236253
south;org;above;natmort;coarse_woody_litter;2017;0.0519993220202794;0.00143955979742274;0.000300506880608149;0.021526102604651
south;org;above;natmort;coarse_woody_litter;2018;0.0535352529414073;0.00148208082115478;0.00030938310806661;0.0221619302523453
south;org;above;natmort;coarse_woody_litter;2019;0.0550770506374255;0.00152476426187505;0.000318293239932917;0.0228001865624403
south;org;above;natmort;coarse_woody_litter;2020;0.0550767347326457;0.00152475551630293;0.000318291414302192;0.0228000557876832
south;org;above;natmort;coarse_woody_litter;2021;0.0550870561634781;0.00152504125689148;0.000318351062406482;0.0228043285391441
south;org;above;natmort;coarse_woody_litter;2022;0.0550870561634781;0.00152504125689148;0.000318351062406482;0.0228043285391441
north;min;NA;natmort;fine_woody_litter;1975;0.00335542248265218;9.89204727330377e-05;0.000170113511983687;0.00187328993320234
north;min;NA;natmort;fine_woody_litter;1976;0.00335542248265218;9.89204727330377e-05;0.000170113511983687;0.00187328993320234
north;min;NA;natmort;fine_woody_litter;1977;0.00335542248265218;9.89204727330377e-05;0.000170113511983687;0.00187328993320234
north;min;NA;natmort;fine_woody_litter;1978;0.00335542248265218;9.89204727330377e-05;0.000170113511983687;0.00187328993320234
north;min;NA;natmort;fine_woody_litter;1979;0.00335542248265218;9.89204727330377e-05;0.000170113511983687;0.00187328993320234
north;min;NA;natmort;fine_woody_litter;1980;0.00367360909738644;0.000108300862388757;0.000186244965706278;0.0020509294958336
north;min;NA;natmort;fine_woody_litter;1981;0.00367360909738644;0.000108300862388757;0.000186244965706278;0.0020509294958336
north;min;NA;natmort;fine_woody_litter;1982;0.00367360909738644;0.000108300862388757;0.000186244965706278;0.0020509294958336
north;min;NA;natmort;fine_woody_litter;1983;0.00367360909738644;0.000108300862388757;0.000186244965706278;0.0020509294958336
north;min;NA;natmort;fine_woody_litter;1984;0.00368454184259266;0.000108623168247307;0.000186799235009851;0.00205703310920657
north;min;NA;natmort;fine_woody_litter;1985;0.00369553985423591;0.000108947398211342;0.000187356813197142;0.00206317316000585
north;min;NA;natmort;fine_woody_litter;1986;0.00370660371850848;0.000109273569562269;0.000187917729986979;0.00206934997549519
north;min;NA;natmort;fine_woody_litter;1987;0.00371773402864363;0.000109601699789066;0.000188482015455157;0.00207556388686921
north;min;NA;natmort;fine_woody_litter;1988;0.00372893138502158;0.000109931806591412;0.000189049700039806;0.0020818152293126
north;min;NA;natmort;fine_woody_litter;1989;0.00374019639527749;0.000110263907882865;0.000189620814546868;0.00208810434206038
north;min;NA;natmort;fine_woody_litter;1990;0.00818247023473982;0.000241225606590291;0.000414835614748983;0.00456816964144268
north;min;NA;natmort;fine_woody_litter;1991;0.00818342193369177;0.000241253663417923;0.000414883864068377;0.00456870096293062
north;min;NA;natmort;fine_woody_litter;1992;0.00818437385405272;0.000241281726772864;0.000414932124612785;0.00456923240802839
north;min;NA;natmort;fine_woody_litter;1993;0.00818547557308493;0.000241314206309509;0.000414987979663753;0.0045698474838297
north;min;NA;natmort;fine_woody_litter;1994;0.00818667809822538;0.000241349657688875;0.000415048945391898;0.00457051883840626
north;min;NA;natmort;fine_woody_litter;1995;0.00818823174007262;0.000241395460262704;0.000415127712066547;0.00457138621699936
north;min;NA;natmort;fine_woody_litter;1996;0.00819013918455717;0.000241451693214322;0.000415224415859246;0.00457245111913002
north;min;NA;natmort;fine_woody_litter;1997;0.00934632123661977;0.000275536842177467;0.000473840637925391;0.00521793293558556
north;min;NA;natmort;fine_woody_litter;1998;0.0105032705706491;0.000309644611211634;0.000532495759721962;0.00586384311585867
north;min;NA;natmort;fine_woody_litter;1999;0.0116907380286241;0.000344652078350359;0.000592698092121784;0.00652679117874213
north;min;NA;natmort;fine_woody_litter;2000;0.0128497224518189;0.000378819843400929;0.000651456389052617;0.00717383752355686
north;min;NA;natmort;fine_woody_litter;2001;0.0140392127703447;0.000413886946046954;0.000711761276619286;0.00783791492390102
north;min;NA;natmort;fine_woody_litter;2002;0.0140444498127692;0.000414041338143636;0.00071202678466897;0.0078408386984493
north;min;NA;natmort;fine_woody_litter;2003;0.0140500190674676;0.000414205524117351;0.000712309135246513;0.00784394794290836
north;min;NA;natmort;fine_woody_litter;2004;0.014057259407791;0.000414418974999092;0.000712676206673953;0.00784799013333621
north;min;NA;natmort;fine_woody_litter;2005;0.0140644106852506;0.00041462980023812;0.000713038762784281;0.00785198260109364
north;min;NA;natmort;fine_woody_litter;2006;0.0140713661323368;0.000414834852244954;0.00071339139066866;0.00785586573923047
north;min;NA;natmort;fine_woody_litter;2007;0.0140778606715366;0.000415026316327689;0.0007137206514034;0.00785949155832382
north;min;NA;natmort;fine_woody_litter;2008;0.0149167672538347;0.000439757936899711;0.000756251613056898;0.00832784249286071
north;min;NA;natmort;fine_woody_litter;2009;0.0139299405956414;0.000399401674371532;0.000688558831268759;0.00761320527908663
north;min;NA;natmort;fine_woody_litter;2010;0.0146961723771175;0.000421371204993505;0.000726433770957962;0.00803197805156797
north;min;NA;natmort;fine_woody_litter;2011;0.0147015484995383;0.000421525350108608;0.000726699513410015;0.00803491629264045
north;min;NA;natmort;fine_woody_litter;2012;0.0147059803069789;0.000421652419660709;0.00072691857824599;0.00803733843217299
north;min;NA;natmort;fine_woody_litter;2013;0.0147091870818541;0.000421744364866484;0.000727077089558015;0.00803909104807551
north;min;NA;natmort;fine_woody_litter;2014;0.0147111465474133;0.000421800547003071;0.000727173946203314;0.00804016196531573
north;min;NA;natmort;fine_woody_litter;2015;0.0147127426160486;0.00042184630975999;0.000727252840089949;0.00804103427328266
north;min;NA;natmort;fine_woody_litter;2016;0.0147130362311509;0.00042185472834316;0.000727267353523818;0.00804119474432207
north;min;NA;natmort;fine_woody_litter;2017;0.0151601059600822;0.000434673189202344;0.000749366070164785;0.00828553416537349
north;min;NA;natmort;fine_woody_litter;2018;0.015606821223687;0.000447481486770167;0.000771447265537138;0.00852967985858547
north;min;NA;natmort;fine_woody_litter;2019;0.0160542550074148;0.00046031038587166;0.000793563977455505;0.00877421824846088
north;min;NA;natmort;fine_woody_litter;2020;0.0160561709423258;0.000460365319889948;0.00079365868237503;0.00877526537466206
north;min;NA;natmort;fine_woody_litter;2021;0.0160591913300006;0.000460451920969566;0.000793807980542751;0.0087769161233665
north;min;NA;natmort;fine_woody_litter;2022;0.0160591913300006;0.000460451920969566;0.000793807980542751;0.0087769161233665
